shipment_id,carrier_id,from_location,to_location,total_usd,ship_date
SH-LOG-02814,CAR019,O'Hare,Dallas-Fort Worth,4491.55,2025-05-23
SH-LOG-03874,CAR013,Detroit,Cleveland,566.12,2025-05-23
SH-LOG-04205,CAR017,Savannah,Rotterdam,1683.84,2025-05-23
SH-LOG-04606,CAR009,Long Beach,Hong Kong,3399.82,2025-05-23
SH-LOG-04625,CAR005,Chicago,Houston,2225.35,2025-05-23
SH-LOG-04917,CAR019,JFK,Dubai,5483.24,2025-05-23
SH-LOG-04991,CAR013,Seattle,Portland,3641.27,2025-05-23
SH-LOG-00163,CAR020,Dallas,San Antonio,2785.35,2025-05-24
SH-LOG-01198,CAR019,JFK,Dubai,5462.6,2025-05-24
SH-LOG-01369,CAR012,Chicago,Milwaukee,1148.92,2025-05-24
SH-LOG-01479,CAR017,Long Beach,Shanghai,3044.51,2025-05-24
SH-LOG-02457,CAR001,Detroit,Cleveland,351.87,2025-05-24
SH-LOG-02522,CAR009,Long Beach,Hong Kong,3399.37,2025-05-24
SH-LOG-02542,CAR013,Dallas,Atlanta,2180.5,2025-05-24
SH-LOG-02720,CAR002,Long Beach,Hong Kong,3515.48,2025-05-24
SH-LOG-04085,CAR003,JFK,Singapore,9277.74,2025-05-24
SH-LOG-04640,CAR005,Chicago,Detroit,3276.43,2025-05-24
SH-LOG-04875,CAR003,JFK,Dubai,5442.12,2025-05-24
SH-LOG-04913,CAR009,Long Beach,Shanghai,3362.27,2025-05-24
SH-LOG-00462,CAR005,Chicago,Indianapolis,1802.74,2025-05-25
SH-LOG-00863,CAR001,Denver,Salt Lake City,4526.12,2025-05-25
SH-LOG-01456,CAR013,Chicago,Milwaukee,1113.29,2025-05-25
SH-LOG-02505,CAR013,Dallas,San Antonio,2346.55,2025-05-25
SH-LOG-03086,CAR015,JFK,Los Angeles,7091.17,2025-05-25
SH-LOG-03381,CAR020,Detroit,Cleveland,366.27,2025-05-25
SH-LOG-03436,CAR001,Detroit,Cleveland,569.68,2025-05-25
SH-LOG-03861,CAR013,Chicago,Milwaukee,1537.0,2025-05-25
SH-LOG-04014,CAR014,Long Beach,Shanghai,3311.0,2025-05-25
SH-LOG-04244,CAR015,JFK,Dubai,5445.48,2025-05-25
SH-LOG-00716,CAR003,JFK,Dubai,5411.19,2025-05-26
SH-LOG-01577,CAR011,Newark,Hamburg,2719.71,2025-05-26
SH-LOG-01740,CAR014,Newark,Hamburg,2578.67,2025-05-26
SH-LOG-01836,CAR012,Chicago,Indianapolis,2089.64,2025-05-26
SH-LOG-01951,CAR011,Savannah,Rotterdam,1702.43,2025-05-26
SH-LOG-02763,CAR013,Detroit,Cleveland,310.07,2025-05-26
SH-LOG-03251,CAR013,Denver,Salt Lake City,4102.05,2025-05-26
SH-LOG-03351,CAR006,Savannah,Rotterdam,1744.08,2025-05-26
SH-LOG-03724,CAR007,JFK,Singapore,9246.78,2025-05-26
SH-LOG-04557,CAR005,Los Angeles,Phoenix,3572.45,2025-05-26
SH-LOG-00394,CAR010,Chicago,Detroit,3279.3,2025-05-27
SH-LOG-00537,CAR009,Newark,Hamburg,2832.5,2025-05-27
SH-LOG-01492,CAR008,Chicago,Detroit,2939.1,2025-05-27
SH-LOG-01550,CAR009,Long Beach,Hong Kong,3441.38,2025-05-27
SH-LOG-02004,CAR020,Detroit,Cleveland,433.66,2025-05-27
SH-LOG-02187,CAR007,JFK,Singapore,9574.03,2025-05-27
SH-LOG-02299,CAR013,Chicago,Detroit,2683.41,2025-05-27
SH-LOG-02573,CAR011,Long Beach,Singapore,3040.58,2025-05-27
SH-LOG-03352,CAR005,Los Angeles,Phoenix,2874.69,2025-05-27
SH-LOG-03468,CAR009,Long Beach,Hong Kong,3142.38,2025-05-27
SH-LOG-04895,CAR011,Long Beach,Singapore,2999.44,2025-05-27
SH-LOG-00546,CAR006,Long Beach,Singapore,2832.33,2025-05-28
SH-LOG-00910,CAR001,Detroit,Cleveland,488.11,2025-05-28
SH-LOG-01037,CAR017,Long Beach,Hong Kong,3176.96,2025-05-28
SH-LOG-01092,CAR013,Los Angeles,Phoenix,3328.32,2025-05-28
SH-LOG-01521,CAR001,Chicago,Detroit,3023.24,2025-05-28
SH-LOG-01864,CAR007,JFK,Dubai,6362.28,2025-05-28
SH-LOG-02152,CAR009,Newark,Hamburg,2764.16,2025-05-28
SH-LOG-02802,CAR001,Chicago,Indianapolis,2279.05,2025-05-28
SH-LOG-02986,CAR001,Los Angeles,Phoenix,3153.32,2025-05-28
SH-LOG-03093,CAR017,Long Beach,Hong Kong,3533.63,2025-05-28
SH-LOG-03731,CAR001,Dallas,San Antonio,2832.84,2025-05-28
SH-LOG-04076,CAR007,JFK,Los Angeles,7648.97,2025-05-28
SH-LOG-04180,CAR017,Savannah,Rotterdam,1612.03,2025-05-28
SH-LOG-04252,CAR014,Newark,Hamburg,2607.02,2025-05-28
SH-LOG-04686,CAR016,Chicago,Houston,2680.69,2025-05-28
SH-LOG-04731,CAR004,Multiple US,Multiple US,10802.41,2025-05-28
SH-LOG-04752,CAR006,Savannah,Rotterdam,1754.94,2025-05-28
SH-LOG-04962,CAR017,Newark,Hamburg,2470.45,2025-05-28
SH-LOG-04995,CAR018,Multiple US,Multiple US,12510.22,2025-05-28
SH-LOG-00156,CAR019,O'Hare,Dallas-Fort Worth,4935.0,2025-05-29
SH-LOG-00267,CAR007,JFK,Los Angeles,6892.12,2025-05-29
SH-LOG-00373,CAR013,Chicago,Milwaukee,1513.74,2025-05-29
SH-LOG-00550,CAR013,Detroit,Cleveland,503.46,2025-05-29
SH-LOG-01086,CAR020,Dallas,San Antonio,2166.29,2025-05-29
SH-LOG-01093,CAR008,Los Angeles,Phoenix,2954.86,2025-05-29
SH-LOG-01201,CAR016,Chicago,Detroit,2447.92,2025-05-29
SH-LOG-01694,CAR019,JFK,Singapore,8808.75,2025-05-29
SH-LOG-02817,CAR013,Chicago,Detroit,2917.58,2025-05-29
SH-LOG-03377,CAR003,JFK,Singapore,9196.19,2025-05-29
SH-LOG-03572,CAR005,Los Angeles,Phoenix,2959.83,2025-05-29
SH-LOG-03643,CAR001,Detroit,Cleveland,476.59,2025-05-29
SH-LOG-03736,CAR006,Savannah,Rotterdam,1413.49,2025-05-29
SH-LOG-03920,CAR002,Newark,Hamburg,2612.9,2025-05-29
SH-LOG-03934,CAR002,Savannah,Rotterdam,1346.43,2025-05-29
SH-LOG-04067,CAR013,Los Angeles,Phoenix,3760.52,2025-05-29
SH-LOG-00306,CAR006,Newark,Hamburg,2696.99,2025-05-30
SH-LOG-00602,CAR001,Dallas,Atlanta,2547.01,2025-05-30
SH-LOG-00723,CAR017,Long Beach,Singapore,3230.59,2025-05-30
SH-LOG-01475,CAR020,Chicago,Milwaukee,1664.91,2025-05-30
SH-LOG-01602,CAR013,Dallas,San Antonio,2054.7,2025-05-30
SH-LOG-01609,CAR009,Newark,Hamburg,2543.3,2025-05-30
SH-LOG-01829,CAR006,Newark,Hamburg,2810.59,2025-05-30
SH-LOG-02042,CAR005,Chicago,Indianapolis,2174.76,2025-05-30
SH-LOG-02051,CAR001,Dallas,San Antonio,2266.4,2025-05-30
SH-LOG-02224,CAR004,Multiple US,Multiple US,15583.11,2025-05-30
SH-LOG-02346,CAR015,O'Hare,Dallas-Fort Worth,5139.06,2025-05-30
SH-LOG-02645,CAR001,Dallas,Atlanta,2320.21,2025-05-30
SH-LOG-02869,CAR008,Chicago,Detroit,2404.42,2025-05-30
SH-LOG-03232,CAR009,Long Beach,Singapore,2989.81,2025-05-30
SH-LOG-03890,CAR013,Dallas,Atlanta,2390.4,2025-05-30
SH-LOG-04042,CAR011,Long Beach,Singapore,3257.31,2025-05-30
SH-LOG-04259,CAR015,JFK,Singapore,9790.56,2025-05-30
SH-LOG-04304,CAR002,Savannah,Rotterdam,1761.14,2025-05-30
SH-LOG-04399,CAR007,JFK,Singapore,10125.96,2025-05-30
SH-LOG-00397,CAR006,Newark,Hamburg,2681.68,2025-05-31
SH-LOG-00761,CAR007,O'Hare,Dallas-Fort Worth,4432.83,2025-05-31
SH-LOG-02243,CAR005,Chicago,Houston,3073.85,2025-05-31
SH-LOG-02380,CAR002,Long Beach,Singapore,3073.58,2025-05-31
SH-LOG-03587,CAR015,JFK,Los Angeles,7055.05,2025-05-31
SH-LOG-03802,CAR013,Denver,Salt Lake City,3897.6,2025-05-31
SH-LOG-03836,CAR019,JFK,Singapore,9734.1,2025-05-31
SH-LOG-04300,CAR009,Long Beach,Shanghai,3061.69,2025-05-31
SH-LOG-04499,CAR013,Seattle,Portland,4331.6,2025-05-31
SH-LOG-04733,CAR011,Savannah,Rotterdam,1714.8,2025-05-31
SH-LOG-04984,CAR007,O'Hare,Dallas-Fort Worth,5136.9,2025-05-31
SH-LOG-00673,CAR015,JFK,Dubai,5544.36,2025-06-01
SH-LOG-00983,CAR005,Los Angeles,Phoenix,3544.88,2025-06-01
SH-LOG-01487,CAR020,Dallas,San Antonio,2027.48,2025-06-01
SH-LOG-01549,CAR018,Multiple US,Multiple US,12107.57,2025-06-01
SH-LOG-01712,CAR015,O'Hare,Dallas-Fort Worth,4570.57,2025-06-01
SH-LOG-02899,CAR013,Detroit,Cleveland,479.29,2025-06-01
SH-LOG-03019,CAR003,JFK,Singapore,9492.5,2025-06-01
SH-LOG-03261,CAR016,Los Angeles,Phoenix,3044.39,2025-06-01
SH-LOG-03366,CAR006,Long Beach,Hong Kong,3193.76,2025-06-01
SH-LOG-03805,CAR017,Long Beach,Singapore,3023.2,2025-06-01
SH-LOG-03927,CAR007,O'Hare,Dallas-Fort Worth,4933.92,2025-06-01
SH-LOG-03981,CAR018,Multiple US,Multiple US,13084.97,2025-06-01
SH-LOG-04157,CAR013,Denver,Salt Lake City,4387.13,2025-06-01
SH-LOG-00209,CAR002,Long Beach,Singapore,3240.42,2025-06-02
SH-LOG-00890,CAR002,Long Beach,Hong Kong,3163.05,2025-06-02
SH-LOG-01018,CAR005,Chicago,Indianapolis,2227.98,2025-06-02
SH-LOG-01250,CAR006,Newark,Hamburg,2475.17,2025-06-02
SH-LOG-01662,CAR013,Chicago,Milwaukee,1647.11,2025-06-02
SH-LOG-01770,CAR005,Denver,Salt Lake City,4428.44,2025-06-02
SH-LOG-01955,CAR002,Long Beach,Shanghai,3074.84,2025-06-02
SH-LOG-02070,CAR008,Detroit,Cleveland,315.0,2025-06-02
SH-LOG-02892,CAR013,Denver,Salt Lake City,3825.54,2025-06-02
SH-LOG-02895,CAR009,Long Beach,Singapore,3121.18,2025-06-02
SH-LOG-02912,CAR020,Chicago,Detroit,3005.02,2025-06-02
SH-LOG-02948,CAR001,Chicago,Houston,2489.28,2025-06-02
SH-LOG-03059,CAR005,Chicago,Detroit,2404.08,2025-06-02
SH-LOG-03348,CAR008,Dallas,San Antonio,2899.33,2025-06-02
SH-LOG-03524,CAR006,Savannah,Rotterdam,1733.24,2025-06-02
SH-LOG-04486,CAR005,Chicago,Detroit,2724.2,2025-06-02
SH-LOG-04507,CAR001,Chicago,Detroit,2858.2,2025-06-02
SH-LOG-04630,CAR009,Long Beach,Shanghai,3055.32,2025-06-02
SH-LOG-04869,CAR019,JFK,Dubai,5582.32,2025-06-02
SH-LOG-04871,CAR016,Detroit,Cleveland,520.41,2025-06-02
SH-LOG-00223,CAR006,Savannah,Rotterdam,1617.19,2025-06-03
SH-LOG-00916,CAR005,Chicago,Detroit,2830.01,2025-06-03
SH-LOG-01199,CAR002,Long Beach,Hong Kong,3351.95,2025-06-03
SH-LOG-01232,CAR013,Dallas,Atlanta,2923.65,2025-06-03
SH-LOG-01416,CAR005,Chicago,Detroit,2659.36,2025-06-03
SH-LOG-01674,CAR009,Long Beach,Hong Kong,3401.06,2025-06-03
SH-LOG-01678,CAR020,Denver,Salt Lake City,4112.23,2025-06-03
SH-LOG-02157,CAR010,Seattle,Portland,3647.36,2025-06-03
SH-LOG-02376,CAR012,Dallas,San Antonio,2425.35,2025-06-03
SH-LOG-02603,CAR003,O'Hare,Dallas-Fort Worth,4485.13,2025-06-03
SH-LOG-02660,CAR003,JFK,Dubai,5801.49,2025-06-03
SH-LOG-02665,CAR013,Dallas,Atlanta,2455.97,2025-06-03
SH-LOG-03029,CAR009,Long Beach,Hong Kong,3209.17,2025-06-03
SH-LOG-03275,CAR001,Detroit,Cleveland,527.25,2025-06-03
SH-LOG-03363,CAR006,Long Beach,Hong Kong,3566.94,2025-06-03
SH-LOG-03788,CAR013,Los Angeles,Phoenix,3197.07,2025-06-03
SH-LOG-04012,CAR009,Long Beach,Singapore,2949.02,2025-06-03
SH-LOG-04277,CAR006,Long Beach,Singapore,2882.91,2025-06-03
SH-LOG-04384,CAR020,Dallas,Atlanta,2210.11,2025-06-03
SH-LOG-04901,CAR011,Long Beach,Shanghai,3397.45,2025-06-03
SH-LOG-00699,CAR006,Long Beach,Shanghai,3343.4,2025-06-04
SH-LOG-00801,CAR005,Los Angeles,Phoenix,3402.63,2025-06-04
SH-LOG-01016,CAR005,Dallas,San Antonio,2014.79,2025-06-04
SH-LOG-01072,CAR011,Savannah,Rotterdam,1545.57,2025-06-04
SH-LOG-01131,CAR015,JFK,Los Angeles,7685.88,2025-06-04
SH-LOG-02066,CAR005,Los Angeles,Phoenix,3251.37,2025-06-04
SH-LOG-02598,CAR007,JFK,Los Angeles,7236.33,2025-06-04
SH-LOG-02640,CAR013,Dallas,Atlanta,2267.55,2025-06-04
SH-LOG-03176,CAR020,Dallas,San Antonio,2188.31,2025-06-04
SH-LOG-03206,CAR001,Dallas,Atlanta,2907.8,2025-06-04
SH-LOG-03413,CAR013,Denver,Salt Lake City,3842.58,2025-06-04
SH-LOG-03810,CAR004,Multiple US,Multiple US,14110.85,2025-06-04
SH-LOG-04030,CAR015,JFK,Singapore,9362.51,2025-06-04
SH-LOG-04269,CAR007,JFK,Singapore,9192.23,2025-06-04
SH-LOG-04996,CAR015,O'Hare,Dallas-Fort Worth,4504.05,2025-06-04
SH-LOG-00065,CAR011,Long Beach,Hong Kong,3535.16,2025-06-05
SH-LOG-00080,CAR015,O'Hare,Dallas-Fort Worth,4705.53,2025-06-05
SH-LOG-00082,CAR004,Multiple US,Multiple US,14329.56,2025-06-05
SH-LOG-00534,CAR001,Los Angeles,Phoenix,3010.22,2025-06-05
SH-LOG-00960,CAR004,Multiple US,Multiple US,13493.37,2025-06-05
SH-LOG-01220,CAR001,Dallas,Atlanta,2710.23,2025-06-05
SH-LOG-01454,CAR018,Multiple US,Multiple US,14939.16,2025-06-05
SH-LOG-01580,CAR020,Dallas,Atlanta,2276.3,2025-06-05
SH-LOG-01882,CAR019,JFK,Los Angeles,7731.92,2025-06-05
SH-LOG-02358,CAR008,Dallas,Atlanta,2259.71,2025-06-05
SH-LOG-02844,CAR005,Chicago,Indianapolis,2004.67,2025-06-05
SH-LOG-02937,CAR002,Savannah,Rotterdam,1732.83,2025-06-05
SH-LOG-03849,CAR005,Los Angeles,Phoenix,3490.1,2025-06-05
SH-LOG-03985,CAR005,Chicago,Houston,2221.74,2025-06-05
SH-LOG-04533,CAR013,Los Angeles,Phoenix,3211.66,2025-06-05
SH-LOG-04569,CAR017,Long Beach,Shanghai,3092.23,2025-06-05
SH-LOG-04941,CAR006,Long Beach,Hong Kong,3358.11,2025-06-05
SH-LOG-02220,CAR011,Savannah,Rotterdam,1303.05,2025-06-06
SH-LOG-02282,CAR014,Newark,Hamburg,2457.04,2025-06-06
SH-LOG-02492,CAR013,Los Angeles,Phoenix,3346.7,2025-06-06
SH-LOG-02790,CAR013,Dallas,San Antonio,2755.37,2025-06-06
SH-LOG-02834,CAR013,Chicago,Milwaukee,1729.99,2025-06-06
SH-LOG-03303,CAR003,O'Hare,Dallas-Fort Worth,4671.0,2025-06-06
SH-LOG-03336,CAR013,Chicago,Detroit,3161.42,2025-06-06
SH-LOG-03746,CAR007,JFK,Singapore,9279.11,2025-06-06
SH-LOG-03854,CAR001,Dallas,Atlanta,2621.11,2025-06-06
SH-LOG-04276,CAR011,Savannah,Rotterdam,1730.98,2025-06-06
SH-LOG-04672,CAR020,Detroit,Cleveland,488.04,2025-06-06
SH-LOG-00172,CAR001,Chicago,Milwaukee,1181.48,2025-06-07
SH-LOG-00274,CAR010,Dallas,Atlanta,2303.0,2025-06-07
SH-LOG-00870,CAR013,Chicago,Houston,2300.66,2025-06-07
SH-LOG-00932,CAR009,Newark,Hamburg,2539.15,2025-06-07
SH-LOG-02094,CAR008,Chicago,Indianapolis,2079.43,2025-06-07
SH-LOG-02144,CAR005,Chicago,Milwaukee,1385.26,2025-06-07
SH-LOG-02315,CAR019,JFK,Singapore,9047.92,2025-06-07
SH-LOG-02431,CAR018,Multiple US,Multiple US,15718.55,2025-06-07
SH-LOG-02757,CAR009,Long Beach,Hong Kong,3463.87,2025-06-07
SH-LOG-03371,CAR018,Multiple US,Multiple US,14259.92,2025-06-07
SH-LOG-03652,CAR019,O'Hare,Dallas-Fort Worth,4809.48,2025-06-07
SH-LOG-03760,CAR019,JFK,Dubai,5971.02,2025-06-07
SH-LOG-03963,CAR017,Newark,Hamburg,2620.16,2025-06-07
SH-LOG-04461,CAR019,JFK,Dubai,6187.52,2025-06-07
SH-LOG-00491,CAR018,Multiple US,Multiple US,14721.77,2025-06-08
SH-LOG-01070,CAR013,Seattle,Portland,3660.8,2025-06-08
SH-LOG-01835,CAR007,JFK,Dubai,6329.86,2025-06-08
SH-LOG-02458,CAR006,Long Beach,Hong Kong,3111.77,2025-06-08
SH-LOG-02713,CAR013,Detroit,Cleveland,322.46,2025-06-08
SH-LOG-02886,CAR008,Dallas,Atlanta,2891.41,2025-06-08
SH-LOG-03035,CAR015,JFK,Los Angeles,7430.17,2025-06-08
SH-LOG-03962,CAR001,Chicago,Indianapolis,2267.39,2025-06-08
SH-LOG-04360,CAR004,Multiple US,Multiple US,10418.55,2025-06-08
SH-LOG-04874,CAR017,Long Beach,Singapore,2812.45,2025-06-08
SH-LOG-04908,CAR015,O'Hare,Dallas-Fort Worth,4861.44,2025-06-08
SH-LOG-00875,CAR013,Denver,Salt Lake City,4266.06,2025-06-09
SH-LOG-01308,CAR013,Chicago,Houston,2483.48,2025-06-09
SH-LOG-01784,CAR009,Newark,Hamburg,2830.35,2025-06-09
SH-LOG-02067,CAR015,O'Hare,Dallas-Fort Worth,4503.99,2025-06-09
SH-LOG-02627,CAR013,Chicago,Milwaukee,1226.13,2025-06-09
SH-LOG-02736,CAR002,Newark,Hamburg,2620.69,2025-06-09
SH-LOG-04028,CAR013,Denver,Salt Lake City,4593.62,2025-06-09
SH-LOG-04893,CAR009,Long Beach,Shanghai,3497.0,2025-06-09
SH-LOG-00211,CAR013,Detroit,Cleveland,360.0,2025-06-10
SH-LOG-00343,CAR014,Long Beach,Singapore,3222.36,2025-06-10
SH-LOG-00607,CAR015,JFK,Los Angeles,7348.1,2025-06-10
SH-LOG-01059,CAR003,JFK,Los Angeles,7498.78,2025-06-10
SH-LOG-01146,CAR007,JFK,Dubai,6284.54,2025-06-10
SH-LOG-01809,CAR003,JFK,Los Angeles,6859.16,2025-06-10
SH-LOG-01976,CAR009,Long Beach,Hong Kong,3561.68,2025-06-10
SH-LOG-02373,CAR015,JFK,Los Angeles,7415.34,2025-06-10
SH-LOG-02468,CAR006,Long Beach,Shanghai,3053.54,2025-06-10
SH-LOG-03004,CAR020,Chicago,Milwaukee,1693.3,2025-06-10
SH-LOG-03313,CAR019,JFK,Los Angeles,7494.64,2025-06-10
SH-LOG-03641,CAR014,Long Beach,Singapore,3205.91,2025-06-10
SH-LOG-03650,CAR013,Chicago,Milwaukee,1392.01,2025-06-10
SH-LOG-03872,CAR005,Dallas,San Antonio,2456.4,2025-06-10
SH-LOG-04043,CAR006,Savannah,Rotterdam,1333.62,2025-06-10
SH-LOG-04078,CAR006,Long Beach,Hong Kong,3320.48,2025-06-10
SH-LOG-04316,CAR013,Seattle,Portland,3447.08,2025-06-10
SH-LOG-04488,CAR006,Long Beach,Shanghai,3243.74,2025-06-10
SH-LOG-04519,CAR009,Newark,Hamburg,2766.93,2025-06-10
SH-LOG-04782,CAR006,Long Beach,Hong Kong,3399.79,2025-06-10
SH-LOG-00005,CAR002,Long Beach,Hong Kong,3144.08,2025-06-11
SH-LOG-00167,CAR004,Multiple US,Multiple US,13311.85,2025-06-11
SH-LOG-00345,CAR006,Savannah,Rotterdam,1350.65,2025-06-11
SH-LOG-00352,CAR004,Multiple US,Multiple US,11191.72,2025-06-11
SH-LOG-00411,CAR015,O'Hare,Dallas-Fort Worth,5078.22,2025-06-11
SH-LOG-00492,CAR001,Chicago,Detroit,2731.51,2025-06-11
SH-LOG-00533,CAR019,O'Hare,Dallas-Fort Worth,4548.46,2025-06-11
SH-LOG-01341,CAR002,Long Beach,Hong Kong,3469.15,2025-06-11
SH-LOG-01349,CAR020,Denver,Salt Lake City,3742.45,2025-06-11
SH-LOG-01403,CAR003,JFK,Singapore,9046.59,2025-06-11
SH-LOG-01437,CAR009,Savannah,Rotterdam,1681.72,2025-06-11
SH-LOG-01544,CAR007,JFK,Singapore,9764.16,2025-06-11
SH-LOG-01915,CAR007,O'Hare,Dallas-Fort Worth,4775.63,2025-06-11
SH-LOG-02556,CAR017,Long Beach,Singapore,2954.93,2025-06-11
SH-LOG-02656,CAR002,Savannah,Rotterdam,1676.33,2025-06-11
SH-LOG-02704,CAR014,Long Beach,Singapore,3123.06,2025-06-11
SH-LOG-02837,CAR005,Detroit,Cleveland,305.57,2025-06-11
SH-LOG-02974,CAR013,Denver,Salt Lake City,3825.13,2025-06-11
SH-LOG-03624,CAR006,Long Beach,Hong Kong,3336.0,2025-06-11
SH-LOG-03769,CAR020,Seattle,Portland,3902.08,2025-06-11
SH-LOG-03919,CAR006,Long Beach,Hong Kong,3275.52,2025-06-11
SH-LOG-00798,CAR003,O'Hare,Dallas-Fort Worth,4585.45,2025-06-12
SH-LOG-00957,CAR020,Denver,Salt Lake City,3784.78,2025-06-12
SH-LOG-01138,CAR006,Savannah,Rotterdam,1509.13,2025-06-12
SH-LOG-01211,CAR003,O'Hare,Dallas-Fort Worth,4844.37,2025-06-12
SH-LOG-01384,CAR020,Detroit,Cleveland,569.56,2025-06-12
SH-LOG-01675,CAR002,Newark,Hamburg,2472.33,2025-06-12
SH-LOG-02422,CAR015,O'Hare,Dallas-Fort Worth,4863.72,2025-06-12
SH-LOG-03245,CAR006,Long Beach,Singapore,2874.41,2025-06-12
SH-LOG-04088,CAR020,Chicago,Indianapolis,2352.02,2025-06-12
SH-LOG-04131,CAR002,Long Beach,Singapore,3094.26,2025-06-12
SH-LOG-04385,CAR019,O'Hare,Dallas-Fort Worth,5121.57,2025-06-12
SH-LOG-00184,CAR001,Chicago,Indianapolis,2338.38,2025-06-13
SH-LOG-00393,CAR007,O'Hare,Dallas-Fort Worth,4671.78,2025-06-13
SH-LOG-00395,CAR020,Chicago,Detroit,3082.71,2025-06-13
SH-LOG-00958,CAR018,Multiple US,Multiple US,12175.19,2025-06-13
SH-LOG-00966,CAR006,Long Beach,Shanghai,3068.45,2025-06-13
SH-LOG-01775,CAR005,Los Angeles,Phoenix,3107.72,2025-06-13
SH-LOG-02154,CAR001,Chicago,Milwaukee,1445.11,2025-06-13
SH-LOG-02165,CAR013,Denver,Salt Lake City,4174.75,2025-06-13
SH-LOG-02676,CAR017,Savannah,Rotterdam,1304.97,2025-06-13
SH-LOG-02914,CAR007,O'Hare,Dallas-Fort Worth,4983.14,2025-06-13
SH-LOG-02989,CAR013,Chicago,Houston,2623.16,2025-06-13
SH-LOG-03266,CAR013,Dallas,Atlanta,2251.38,2025-06-13
SH-LOG-03465,CAR001,Dallas,Atlanta,2140.57,2025-06-13
SH-LOG-03602,CAR009,Long Beach,Hong Kong,3592.73,2025-06-13
SH-LOG-03735,CAR001,Dallas,Atlanta,2963.48,2025-06-13
SH-LOG-03864,CAR020,Denver,Salt Lake City,4116.78,2025-06-13
SH-LOG-03868,CAR002,Long Beach,Hong Kong,3200.06,2025-06-13
SH-LOG-04618,CAR013,Denver,Salt Lake City,3895.32,2025-06-13
SH-LOG-00272,CAR011,Newark,Hamburg,2734.22,2025-06-14
SH-LOG-00399,CAR004,Multiple US,Multiple US,15854.65,2025-06-14
SH-LOG-00501,CAR020,Dallas,Atlanta,2918.27,2025-06-14
SH-LOG-00675,CAR006,Long Beach,Singapore,3070.98,2025-06-14
SH-LOG-01020,CAR005,Los Angeles,Phoenix,3018.47,2025-06-14
SH-LOG-03353,CAR013,Detroit,Cleveland,595.31,2025-06-14
SH-LOG-04227,CAR020,Chicago,Milwaukee,1543.52,2025-06-14
SH-LOG-00114,CAR014,Long Beach,Singapore,3141.68,2025-06-15
SH-LOG-00161,CAR007,O'Hare,Dallas-Fort Worth,4718.79,2025-06-15
SH-LOG-00170,CAR013,Detroit,Cleveland,443.18,2025-06-15
SH-LOG-01190,CAR001,Chicago,Milwaukee,1666.12,2025-06-15
SH-LOG-02498,CAR008,Chicago,Detroit,2747.32,2025-06-15
SH-LOG-02664,CAR005,Chicago,Milwaukee,1339.33,2025-06-15
SH-LOG-03157,CAR010,Chicago,Indianapolis,2477.87,2025-06-15
SH-LOG-03208,CAR001,Seattle,Portland,4291.24,2025-06-15
SH-LOG-03357,CAR005,Dallas,Atlanta,2804.42,2025-06-15
SH-LOG-03456,CAR004,Multiple US,Multiple US,12655.73,2025-06-15
SH-LOG-03787,CAR009,Newark,Hamburg,2477.81,2025-06-15
SH-LOG-04084,CAR013,Dallas,Atlanta,2637.87,2025-06-15
SH-LOG-04545,CAR015,O'Hare,Dallas-Fort Worth,4941.61,2025-06-15
SH-LOG-00057,CAR009,Long Beach,Shanghai,3173.14,2025-06-16
SH-LOG-00250,CAR015,JFK,Dubai,6361.57,2025-06-16
SH-LOG-00496,CAR009,Long Beach,Singapore,2944.87,2025-06-16
SH-LOG-00827,CAR005,Dallas,Atlanta,2907.33,2025-06-16
SH-LOG-01436,CAR015,JFK,Dubai,5953.84,2025-06-16
SH-LOG-01457,CAR020,Chicago,Indianapolis,2131.84,2025-06-16
SH-LOG-01575,CAR002,Long Beach,Singapore,2940.47,2025-06-16
SH-LOG-01731,CAR020,Chicago,Houston,3089.48,2025-06-16
SH-LOG-02361,CAR013,Los Angeles,Phoenix,2972.39,2025-06-16
SH-LOG-02504,CAR008,Los Angeles,Phoenix,3296.67,2025-06-16
SH-LOG-03169,CAR009,Long Beach,Hong Kong,3321.13,2025-06-16
SH-LOG-03308,CAR005,Detroit,Cleveland,307.84,2025-06-16
SH-LOG-03339,CAR015,JFK,Singapore,9546.87,2025-06-16
SH-LOG-03395,CAR001,Seattle,Portland,4388.28,2025-06-16
SH-LOG-03739,CAR013,Denver,Salt Lake City,3788.09,2025-06-16
SH-LOG-03766,CAR013,Chicago,Milwaukee,1259.29,2025-06-16
SH-LOG-03914,CAR019,O'Hare,Dallas-Fort Worth,5113.25,2025-06-16
SH-LOG-04191,CAR002,Newark,Hamburg,2748.48,2025-06-16
SH-LOG-04195,CAR014,Savannah,Rotterdam,1403.0,2025-06-16
SH-LOG-04233,CAR001,Detroit,Cleveland,547.39,2025-06-16
SH-LOG-04275,CAR005,Chicago,Indianapolis,2210.39,2025-06-16
SH-LOG-04301,CAR013,Denver,Salt Lake City,4158.65,2025-06-16
SH-LOG-01114,CAR007,JFK,Los Angeles,7606.7,2025-06-17
SH-LOG-01817,CAR009,Long Beach,Singapore,3147.73,2025-06-17
SH-LOG-02056,CAR013,Dallas,San Antonio,2416.31,2025-06-17
SH-LOG-02669,CAR013,Chicago,Indianapolis,2001.5,2025-06-17
SH-LOG-02882,CAR020,Chicago,Indianapolis,2286.9,2025-06-17
