transaction_id,date,supplier_id,supplier_name,category,amount_usd,cost_center
TXN006452,2026-01-17,SUP040,Heritage Painting,facilities,5907.09,CC-500
TXN006628,2026-01-17,SUP045,Vanguard Staffing,professional-services,23114.65,CC-100
TXN005277,2026-01-18,SUP008,Frontier Plastics,raw-materials,34104.27,CC-200
TXN005709,2026-01-18,SUP020,Bridgewater Cold Chain,logistics,8135.31,CC-300
TXN005900,2026-01-18,SUP025,DataVault Analytics,it-services,33773.53,CC-500
TXN005901,2026-01-18,SUP025,DataVault Analytics,it-services,25501.19,CC-500
TXN006267,2026-01-18,SUP035,Cornerstone Electric,facilities,17306.84,CC-400
TXN006698,2026-01-18,SUP047,Blueprint Marketing,professional-services,10609.31,CC-400
TXN005063,2026-01-19,SUP002,Heartland Polymers,raw-materials,100849.41,CC-300
TXN006266,2026-01-19,SUP035,Cornerstone Electric,facilities,16670.49,CC-300
TXN006487,2026-01-19,SUP041,Whitfield Consulting,professional-services,48925.68,CC-400
TXN006489,2026-01-19,SUP041,Whitfield Consulting,professional-services,59870.28,CC-100
TXN006556,2026-01-19,SUP043,Meridian Legal,professional-services,47379.66,CC-200
TXN005939,2026-01-21,SUP026,CyberShield Security,it-services,19057.0,CC-200
TXN006454,2026-01-21,SUP040,Heritage Painting,facilities,3609.19,CC-300
TXN006768,2026-01-21,SUP049,Northstar Audit,professional-services,5695.71,CC-400
TXN006809,2026-01-21,SUP050,Clearpath Compliance,professional-services,4715.41,CC-300
TXN005278,2026-01-22,SUP008,Frontier Plastics,raw-materials,28241.19,CC-400
TXN005457,2026-01-22,SUP013,Eagle Transport,logistics,56677.76,CC-200
TXN005608,2026-01-22,SUP017,Prairie Express,logistics,40494.07,CC-400
TXN005864,2026-01-22,SUP024,Pinnacle Software,it-services,38691.45,CC-400
TXN005102,2026-01-23,SUP003,Pacific Aluminum,raw-materials,50064.75,CC-300
TXN005351,2026-01-23,SUP010,Keystone Coatings,raw-materials,15820.14,CC-300
TXN005677,2026-01-23,SUP019,Lakeshore Drayage,logistics,22017.69,CC-500
TXN006420,2026-01-23,SUP039,Eastside Landscaping,facilities,7015.02,CC-300
TXN006456,2026-01-23,SUP040,Heritage Painting,facilities,5607.73,CC-300
TXN006633,2026-01-23,SUP045,Vanguard Staffing,professional-services,31790.93,CC-300
TXN005029,2026-01-24,SUP001,Great Lakes Steel,raw-materials,105306.76,CC-300
TXN005318,2026-01-24,SUP009,Harbor Wire,raw-materials,19804.8,CC-500
TXN005420,2026-01-24,SUP012,Patriot Logistics,logistics,54903.93,CC-400
TXN005825,2026-01-24,SUP023,Nexus IT Services,it-services,37226.8,CC-400
TXN005866,2026-01-24,SUP024,Pinnacle Software,it-services,26642.92,CC-200
TXN006087,2026-01-24,SUP030,Beacon Consulting,it-services,9191.51,CC-300
TXN005217,2026-01-25,SUP006,Summit Metals,raw-materials,65764.83,CC-200
TXN005251,2026-01-25,SUP007,Liberty Composites,raw-materials,36404.02,CC-300
TXN005319,2026-01-25,SUP009,Harbor Wire,raw-materials,13372.54,CC-500
TXN005459,2026-01-25,SUP013,Eagle Transport,logistics,49299.11,CC-200
TXN005785,2026-01-25,SUP022,CloudBridge Systems,it-services,52890.62,CC-500
TXN005865,2026-01-25,SUP024,Pinnacle Software,it-services,37284.47,CC-400
TXN006664,2026-01-25,SUP046,Catalyst Training,professional-services,22166.1,CC-500
TXN006015,2026-01-26,SUP028,Agile Platforms,it-services,11173.26,CC-500
TXN006017,2026-01-26,SUP028,Agile Platforms,it-services,10592.19,CC-500
TXN006231,2026-01-26,SUP034,Atlas HVAC,facilities,23516.45,CC-300
TXN006491,2026-01-26,SUP041,Whitfield Consulting,professional-services,81091.58,CC-500
TXN006767,2026-01-26,SUP049,Northstar Audit,professional-services,6163.62,CC-100
TXN006808,2026-01-26,SUP050,Clearpath Compliance,professional-services,6081.36,CC-200
TXN005713,2026-01-27,SUP020,Bridgewater Cold Chain,logistics,9100.44,CC-400
TXN005942,2026-01-27,SUP026,CyberShield Security,it-services,18109.47,CC-400
TXN006130,2026-01-27,SUP031,National Facilities Group,facilities,36094.04,CC-200
TXN006381,2026-01-27,SUP038,Precision Plumbing,facilities,6924.77,CC-400
TXN006526,2026-01-27,SUP042,Sterling Advisory,professional-services,48031.49,CC-300
TXN005280,2026-01-28,SUP008,Frontier Plastics,raw-materials,23220.48,CC-300
TXN005499,2026-01-28,SUP014,Horizon Carriers,logistics,61354.46,CC-100
TXN005500,2026-01-28,SUP014,Horizon Carriers,logistics,73102.69,CC-500
TXN005538,2026-01-28,SUP015,Summit Shipping,logistics,21221.34,CC-300
TXN005645,2026-01-28,SUP018,Valley Haulage,logistics,14181.3,CC-300
TXN005902,2026-01-28,SUP025,DataVault Analytics,it-services,30755.8,CC-300
TXN006164,2026-01-28,SUP032,Metro Building Services,facilities,42421.9,CC-300
TXN006306,2026-01-28,SUP036,SafeGuard Fire Systems,facilities,16438.12,CC-300
TXN005383,2026-01-29,SUP011,Continental Freight,logistics,164279.67,CC-400
TXN005646,2026-01-29,SUP018,Valley Haulage,logistics,14896.86,CC-100
TXN005711,2026-01-29,SUP020,Bridgewater Cold Chain,logistics,8292.66,CC-500
TXN005823,2026-01-29,SUP023,Nexus IT Services,it-services,48572.13,CC-100
TXN005826,2026-01-29,SUP023,Nexus IT Services,it-services,47556.41,CC-400
TXN005979,2026-01-29,SUP027,Quantum Hosting,it-services,31105.04,CC-200
TXN006089,2026-01-29,SUP030,Beacon Consulting,it-services,8684.01,CC-400
TXN005142,2026-01-30,SUP004,Apex Electronics,raw-materials,49846.83,CC-400
TXN005143,2026-01-30,SUP004,Apex Electronics,raw-materials,51100.72,CC-100
TXN005184,2026-01-30,SUP005,Cascade Fasteners,raw-materials,28992.17,CC-500
TXN005316,2026-01-30,SUP009,Harbor Wire,raw-materials,11246.19,CC-400
TXN006527,2026-01-30,SUP042,Sterling Advisory,professional-services,60793.01,CC-300
TXN006559,2026-01-30,SUP043,Meridian Legal,professional-services,35594.12,CC-300
TXN005423,2026-01-31,SUP012,Patriot Logistics,logistics,46564.15,CC-300
TXN005754,2026-01-31,SUP021,TechForward Solutions,it-services,88350.11,CC-200
TXN006201,2026-01-31,SUP033,Greenfield Maintenance,facilities,29094.09,CC-200
TXN006733,2026-01-31,SUP048,Ironside Recruiting,professional-services,13350.34,CC-100
TXN006770,2026-01-31,SUP049,Northstar Audit,professional-services,4794.86,CC-500
TXN005027,2026-02-01,SUP001,Great Lakes Steel,raw-materials,73628.35,CC-100
TXN005028,2026-02-01,SUP001,Great Lakes Steel,raw-materials,73038.28,CC-300
TXN005183,2026-02-01,SUP005,Cascade Fasteners,raw-materials,38860.97,CC-300
TXN005824,2026-02-01,SUP023,Nexus IT Services,it-services,47063.74,CC-200
TXN006200,2026-02-01,SUP033,Greenfield Maintenance,facilities,38041.53,CC-100
TXN005185,2026-02-02,SUP005,Cascade Fasteners,raw-materials,46404.61,CC-400
TXN005216,2026-02-02,SUP006,Summit Metals,raw-materials,73436.9,CC-200
TXN005250,2026-02-02,SUP007,Liberty Composites,raw-materials,24938.33,CC-500
TXN005539,2026-02-02,SUP015,Summit Shipping,logistics,36520.63,CC-200
TXN005752,2026-02-02,SUP021,TechForward Solutions,it-services,88825.28,CC-500
TXN005904,2026-02-02,SUP025,DataVault Analytics,it-services,29025.94,CC-300
TXN006052,2026-02-02,SUP029,Redstone Cloud,it-services,16390.92,CC-300
TXN006665,2026-02-02,SUP046,Catalyst Training,professional-services,34025.75,CC-100
TXN006053,2026-02-03,SUP029,Redstone Cloud,it-services,13760.43,CC-200
TXN006199,2026-02-03,SUP033,Greenfield Maintenance,facilities,34492.34,CC-400
TXN006528,2026-02-03,SUP042,Sterling Advisory,professional-services,65956.03,CC-300
TXN005140,2026-02-04,SUP004,Apex Electronics,raw-materials,64000.6,CC-200
TXN005352,2026-02-04,SUP010,Keystone Coatings,raw-materials,20608.89,CC-300
TXN005571,2026-02-04,SUP016,Gateway Freight,logistics,25912.25,CC-100
TXN005573,2026-02-04,SUP016,Gateway Freight,logistics,25812.05,CC-300
TXN005644,2026-02-04,SUP018,Valley Haulage,logistics,8982.72,CC-200
TXN005710,2026-02-04,SUP020,Bridgewater Cold Chain,logistics,8490.55,CC-300
TXN006165,2026-02-04,SUP032,Metro Building Services,facilities,53794.42,CC-200
TXN006229,2026-02-04,SUP034,Atlas HVAC,facilities,23728.26,CC-500
TXN006561,2026-02-04,SUP043,Meridian Legal,professional-services,33586.6,CC-400
TXN006810,2026-02-05,SUP050,Clearpath Compliance,professional-services,7923.67,CC-100
TXN005537,2026-02-06,SUP015,Summit Shipping,logistics,20461.62,CC-100
TXN005863,2026-02-06,SUP024,Pinnacle Software,it-services,28885.44,CC-100
TXN006166,2026-02-06,SUP032,Metro Building Services,facilities,60155.53,CC-100
TXN006596,2026-02-06,SUP044,Crestline Accounting,professional-services,30081.47,CC-200
TXN005279,2026-02-07,SUP008,Frontier Plastics,raw-materials,27712.09,CC-400
TXN005572,2026-02-07,SUP016,Gateway Freight,logistics,26686.7,CC-200
TXN006129,2026-02-07,SUP031,National Facilities Group,facilities,43969.35,CC-400
TXN006342,2026-02-07,SUP037,ClearView Janitorial,facilities,18336.79,CC-200
TXN006379,2026-02-07,SUP038,Precision Plumbing,facilities,7420.82,CC-100
TXN006380,2026-02-07,SUP038,Precision Plumbing,facilities,7381.81,CC-100
TXN006560,2026-02-07,SUP043,Meridian Legal,professional-services,38903.88,CC-400
TXN006632,2026-02-07,SUP045,Vanguard Staffing,professional-services,31983.47,CC-300
TXN005141,2026-02-08,SUP004,Apex Electronics,raw-materials,45586.85,CC-100
TXN005786,2026-02-08,SUP022,CloudBridge Systems,it-services,61365.91,CC-100
TXN006269,2026-02-08,SUP035,Cornerstone Electric,facilities,38526.59,CC-400
TXN005067,2026-02-09,SUP002,Heartland Polymers,raw-materials,136911.77,CC-200
TXN005421,2026-02-09,SUP012,Patriot Logistics,logistics,48545.79,CC-300
TXN005422,2026-02-09,SUP012,Patriot Logistics,logistics,63685.27,CC-200
TXN006305,2026-02-09,SUP036,SafeGuard Fire Systems,facilities,25243.7,CC-500
TXN006493,2026-02-09,SUP041,Whitfield Consulting,professional-services,65965.94,CC-300
TXN006700,2026-02-09,SUP047,Blueprint Marketing,professional-services,17204.91,CC-500
TXN005103,2026-02-10,SUP003,Pacific Aluminum,raw-materials,48082.23,CC-400
TXN005712,2026-02-10,SUP020,Bridgewater Cold Chain,logistics,5494.8,CC-400
TXN006016,2026-02-10,SUP028,Agile Platforms,it-services,11579.81,CC-200
TXN006304,2026-02-10,SUP036,SafeGuard Fire Systems,facilities,20276.64,CC-500
TXN006492,2026-02-10,SUP041,Whitfield Consulting,professional-services,86789.78,CC-400
TXN006558,2026-02-10,SUP043,Meridian Legal,professional-services,34117.28,CC-500
TXN006634,2026-02-10,SUP045,Vanguard Staffing,professional-services,21688.3,CC-500
TXN006734,2026-02-10,SUP048,Ironside Recruiting,professional-services,15629.02,CC-500
TXN005104,2026-02-11,SUP003,Pacific Aluminum,raw-materials,65256.03,CC-200
TXN005940,2026-02-11,SUP026,CyberShield Security,it-services,19084.42,CC-200
TXN006127,2026-02-11,SUP031,National Facilities Group,facilities,38368.92,CC-100
TXN005182,2026-02-12,SUP005,Cascade Fasteners,raw-materials,37252.57,CC-400
TXN005458,2026-02-12,SUP013,Eagle Transport,logistics,53359.57,CC-200
TXN005753,2026-02-12,SUP021,TechForward Solutions,it-services,100866.29,CC-200
TXN005903,2026-02-12,SUP025,DataVault Analytics,it-services,33571.27,CC-400
TXN005978,2026-02-12,SUP027,Quantum Hosting,it-services,29550.48,CC-400
TXN006230,2026-02-12,SUP034,Atlas HVAC,facilities,22780.43,CC-500
TXN006417,2026-02-12,SUP039,Eastside Landscaping,facilities,6766.11,CC-500
TXN005066,2026-02-13,SUP002,Heartland Polymers,raw-materials,100773.87,CC-400
TXN006128,2026-02-13,SUP031,National Facilities Group,facilities,39506.93,CC-200
TXN006232,2026-02-13,SUP034,Atlas HVAC,facilities,22482.09,CC-500
TXN006419,2026-02-13,SUP039,Eastside Landscaping,facilities,6327.92,CC-100
TXN006595,2026-02-13,SUP044,Crestline Accounting,professional-services,36771.13,CC-200
TXN005676,2026-02-14,SUP019,Lakeshore Drayage,logistics,22357.65,CC-100
TXN006270,2026-02-14,SUP035,Cornerstone Electric,facilities,38630.37,CC-300
TXN006594,2026-02-14,SUP044,Crestline Accounting,professional-services,36839.16,CC-200
TXN006699,2026-02-14,SUP047,Blueprint Marketing,professional-services,19633.15,CC-300
TXN006769,2026-02-14,SUP049,Northstar Audit,professional-services,4756.18,CC-400
TXN005030,2026-02-15,SUP001,Great Lakes Steel,raw-materials,68917.59,CC-100
TXN005065,2026-02-15,SUP002,Heartland Polymers,raw-materials,106776.36,CC-100
TXN005317,2026-02-15,SUP009,Harbor Wire,raw-materials,20010.6,CC-200
TXN005384,2026-02-15,SUP011,Continental Freight,logistics,138929.17,CC-400
TXN006340,2026-02-15,SUP037,ClearView Janitorial,facilities,10648.53,CC-300
TXN006418,2026-02-15,SUP039,Eastside Landscaping,facilities,6267.06,CC-400
TXN006455,2026-02-15,SUP040,Heritage Painting,facilities,5467.49,CC-300
TXN005456,2026-02-16,SUP013,Eagle Transport,logistics,33124.66,CC-400
TXN005787,2026-02-16,SUP022,CloudBridge Systems,it-services,50516.04,CC-300
TXN006457,2026-02-16,SUP040,Heritage Painting,facilities,3144.33,CC-400
TXN005249,2026-02-17,SUP007,Liberty Composites,raw-materials,41675.63,CC-400
TXN005540,2026-02-17,SUP015,Summit Shipping,logistics,21035.53,CC-400
TXN005941,2026-02-17,SUP026,CyberShield Security,it-services,19678.26,CC-100
TXN005105,2026-02-18,SUP003,Pacific Aluminum,raw-materials,77334.17,CC-500
TXN005607,2026-02-18,SUP017,Prairie Express,logistics,40535.8,CC-300
TXN005643,2026-02-18,SUP018,Valley Haulage,logistics,16239.32,CC-300
TXN006088,2026-02-18,SUP030,Beacon Consulting,it-services,7954.66,CC-500
TXN006341,2026-02-18,SUP037,ClearView Janitorial,facilities,13466.59,CC-100
TXN006382,2026-02-18,SUP038,Precision Plumbing,facilities,6988.3,CC-300
TXN005944,2026-02-20,SUP026,CyberShield Security,it-services,17275.1,CC-300
TXN006272,2026-02-20,SUP035,Cornerstone Electric,facilities,28394.7,CC-300
TXN005187,2026-02-21,SUP005,Cascade Fasteners,raw-materials,43628.91,CC-100
TXN005283,2026-02-21,SUP008,Frontier Plastics,raw-materials,17580.32,CC-500
TXN005679,2026-02-21,SUP019,Lakeshore Drayage,logistics,16059.71,CC-500
TXN005905,2026-02-21,SUP025,DataVault Analytics,it-services,16219.94,CC-300
TXN005945,2026-02-21,SUP026,CyberShield Security,it-services,13325.74,CC-100
TXN006384,2026-02-21,SUP038,Precision Plumbing,facilities,11758.59,CC-200
TXN006564,2026-02-21,SUP043,Meridian Legal,professional-services,37234.36,CC-500
TXN006738,2026-02-21,SUP048,Ironside Recruiting,professional-services,5842.67,CC-300
TXN005281,2026-02-22,SUP008,Frontier Plastics,raw-materials,25588.94,CC-300
TXN005282,2026-02-22,SUP008,Frontier Plastics,raw-materials,20853.2,CC-200
TXN005574,2026-02-22,SUP016,Gateway Freight,logistics,34762.4,CC-300
TXN005716,2026-02-22,SUP020,Bridgewater Cold Chain,logistics,6465.33,CC-500
TXN006308,2026-02-22,SUP036,SafeGuard Fire Systems,facilities,14923.96,CC-400
TXN006344,2026-02-22,SUP037,ClearView Janitorial,facilities,24655.23,CC-500
TXN006423,2026-02-22,SUP039,Eastside Landscaping,facilities,7054.25,CC-200
TXN006495,2026-02-22,SUP041,Whitfield Consulting,professional-services,139122.66,CC-400
TXN006666,2026-02-22,SUP046,Catalyst Training,professional-services,13685.19,CC-200
TXN006667,2026-02-22,SUP046,Catalyst Training,professional-services,21856.43,CC-500
TXN006702,2026-02-22,SUP047,Blueprint Marketing,professional-services,20518.72,CC-500
TXN005828,2026-02-23,SUP023,Nexus IT Services,it-services,41140.64,CC-100
TXN005867,2026-02-23,SUP024,Pinnacle Software,it-services,78633.11,CC-400
TXN006460,2026-02-23,SUP040,Heritage Painting,facilities,5332.06,CC-300
TXN006599,2026-02-23,SUP044,Crestline Accounting,professional-services,33838.62,CC-400
TXN005144,2026-02-24,SUP004,Apex Electronics,raw-materials,81964.9,CC-300
TXN005353,2026-02-24,SUP010,Keystone Coatings,raw-materials,16928.51,CC-400
TXN005071,2026-02-25,SUP002,Heartland Polymers,raw-materials,88180.5,CC-300
TXN005252,2026-02-25,SUP007,Liberty Composites,raw-materials,64785.4,CC-400
TXN005424,2026-02-25,SUP012,Patriot Logistics,logistics,111648.02,CC-200
TXN005610,2026-02-25,SUP017,Prairie Express,logistics,12984.71,CC-200
TXN005648,2026-02-25,SUP018,Valley Haulage,logistics,31281.08,CC-400
TXN005758,2026-02-25,SUP021,TechForward Solutions,it-services,51115.78,CC-400
TXN005946,2026-02-25,SUP026,CyberShield Security,it-services,20834.37,CC-500
TXN006233,2026-02-25,SUP034,Atlas HVAC,facilities,16988.72,CC-200
TXN006383,2026-02-25,SUP038,Precision Plumbing,facilities,10064.48,CC-500
TXN005503,2026-02-26,SUP014,Horizon Carriers,logistics,35793.84,CC-500
TXN005504,2026-02-26,SUP014,Horizon Carriers,logistics,40683.34,CC-300
TXN005868,2026-02-26,SUP024,Pinnacle Software,it-services,60889.23,CC-200
TXN005906,2026-02-26,SUP025,DataVault Analytics,it-services,24574.39,CC-400
TXN006021,2026-02-26,SUP028,Agile Platforms,it-services,10544.75,CC-400
TXN006735,2026-02-26,SUP048,Ironside Recruiting,professional-services,9119.24,CC-200
TXN005218,2026-02-28,SUP006,Summit Metals,raw-materials,62009.64,CC-400
TXN005320,2026-02-28,SUP009,Harbor Wire,raw-materials,18827.87,CC-300
TXN005542,2026-02-28,SUP015,Summit Shipping,logistics,69743.23,CC-500
TXN005611,2026-02-28,SUP017,Prairie Express,logistics,17428.65,CC-100
TXN006202,2026-02-28,SUP033,Greenfield Maintenance,facilities,67981.19,CC-100
TXN005068,2026-03-01,SUP002,Heartland Polymers,raw-materials,70674.21,CC-100
TXN005109,2026-03-01,SUP003,Pacific Aluminum,raw-materials,51588.8,CC-300
TXN005069,2026-03-02,SUP002,Heartland Polymers,raw-materials,86810.33,CC-300
TXN005541,2026-03-02,SUP015,Summit Shipping,logistics,49522.54,CC-300
TXN005789,2026-03-02,SUP022,CloudBridge Systems,it-services,66680.5,CC-200
TXN005790,2026-03-02,SUP022,CloudBridge Systems,it-services,90116.9,CC-400
TXN006307,2026-03-02,SUP036,SafeGuard Fire Systems,facilities,21599.72,CC-500
TXN006343,2026-03-02,SUP037,ClearView Janitorial,facilities,26829.95,CC-200
TXN006736,2026-03-02,SUP048,Ironside Recruiting,professional-services,7217.05,CC-300
TXN006771,2026-03-02,SUP049,Northstar Audit,professional-services,6575.43,CC-300
TXN005188,2026-03-03,SUP005,Cascade Fasteners,raw-materials,62720.29,CC-300
TXN005609,2026-03-03,SUP017,Prairie Express,logistics,19818.47,CC-200
TXN006056,2026-03-03,SUP029,Redstone Cloud,it-services,10671.28,CC-400
TXN006814,2026-03-03,SUP050,Clearpath Compliance,professional-services,4617.78,CC-500
TXN005146,2026-03-04,SUP004,Apex Electronics,raw-materials,48712.97,CC-500
TXN005322,2026-03-04,SUP009,Harbor Wire,raw-materials,15443.81,CC-200
TXN005460,2026-03-04,SUP013,Eagle Transport,logistics,43473.29,CC-500
TXN005462,2026-03-04,SUP013,Eagle Transport,logistics,42489.78,CC-100
TXN005463,2026-03-04,SUP013,Eagle Transport,logistics,44159.85,CC-300
TXN005647,2026-03-04,SUP018,Valley Haulage,logistics,24474.52,CC-400
TXN005717,2026-03-04,SUP020,Bridgewater Cold Chain,logistics,5697.63,CC-500
TXN006530,2026-03-04,SUP042,Sterling Advisory,professional-services,105750.93,CC-300
TXN006635,2026-03-04,SUP045,Vanguard Staffing,professional-services,43400.77,CC-300
TXN005107,2026-03-05,SUP003,Pacific Aluminum,raw-materials,64694.31,CC-100
TXN005680,2026-03-05,SUP019,Lakeshore Drayage,logistics,17058.35,CC-400
TXN006019,2026-03-05,SUP028,Agile Platforms,it-services,11867.04,CC-100
TXN006309,2026-03-05,SUP036,SafeGuard Fire Systems,facilities,17872.57,CC-200
TXN005070,2026-03-06,SUP002,Heartland Polymers,raw-materials,84041.19,CC-400
TXN005354,2026-03-06,SUP010,Keystone Coatings,raw-materials,23269.3,CC-500
TXN005981,2026-03-06,SUP027,Quantum Hosting,it-services,12493.19,CC-300
TXN006234,2026-03-06,SUP034,Atlas HVAC,facilities,20107.17,CC-300
TXN006271,2026-03-06,SUP035,Cornerstone Electric,facilities,24212.5,CC-400
TXN006385,2026-03-06,SUP038,Precision Plumbing,facilities,12644.88,CC-400
TXN005385,2026-03-07,SUP011,Continental Freight,logistics,78700.98,CC-500
TXN005714,2026-03-07,SUP020,Bridgewater Cold Chain,logistics,8426.95,CC-300
TXN005982,2026-03-07,SUP027,Quantum Hosting,it-services,13317.12,CC-200
TXN006020,2026-03-07,SUP028,Agile Platforms,it-services,11051.38,CC-400
TXN006090,2026-03-07,SUP030,Beacon Consulting,it-services,6778.22,CC-300
TXN006093,2026-03-07,SUP030,Beacon Consulting,it-services,4490.27,CC-100
TXN006132,2026-03-07,SUP031,National Facilities Group,facilities,47708.41,CC-500
TXN006772,2026-03-07,SUP049,Northstar Audit,professional-services,7477.08,CC-500
TXN005253,2026-03-08,SUP007,Liberty Composites,raw-materials,38820.41,CC-200
TXN005386,2026-03-08,SUP011,Continental Freight,logistics,94057.31,CC-400
TXN005425,2026-03-08,SUP012,Patriot Logistics,logistics,112746.92,CC-500
TXN006737,2026-03-08,SUP048,Ironside Recruiting,professional-services,8772.74,CC-300
TXN005387,2026-03-09,SUP011,Continental Freight,logistics,54154.43,CC-300
TXN005755,2026-03-09,SUP021,TechForward Solutions,it-services,63174.31,CC-400
TXN006133,2026-03-09,SUP031,National Facilities Group,facilities,69198.32,CC-400
TXN006203,2026-03-09,SUP033,Greenfield Maintenance,facilities,57288.47,CC-200
TXN006235,2026-03-09,SUP034,Atlas HVAC,facilities,21089.47,CC-100
TXN006458,2026-03-09,SUP040,Heritage Painting,facilities,5273.82,CC-500
TXN006597,2026-03-09,SUP044,Crestline Accounting,professional-services,23544.89,CC-100
TXN005106,2026-03-10,SUP003,Pacific Aluminum,raw-materials,52259.4,CC-200
TXN006529,2026-03-10,SUP042,Sterling Advisory,professional-services,61676.26,CC-500
TXN006701,2026-03-10,SUP047,Blueprint Marketing,professional-services,27778.43,CC-200
TXN006812,2026-03-10,SUP050,Clearpath Compliance,professional-services,4407.52,CC-300
TXN005033,2026-03-11,SUP001,Great Lakes Steel,raw-materials,82034.25,CC-100
TXN005284,2026-03-11,SUP008,Frontier Plastics,raw-materials,14776.12,CC-100
TXN005501,2026-03-11,SUP014,Horizon Carriers,logistics,30846.23,CC-100
TXN006273,2026-03-11,SUP035,Cornerstone Electric,facilities,17744.54,CC-200
TXN006459,2026-03-11,SUP040,Heritage Painting,facilities,4085.11,CC-500
TXN005461,2026-03-12,SUP013,Eagle Transport,logistics,37678.83,CC-400
TXN005827,2026-03-12,SUP023,Nexus IT Services,it-services,65005.03,CC-200
TXN005983,2026-03-12,SUP027,Quantum Hosting,it-services,13743.03,CC-300
TXN006054,2026-03-12,SUP029,Redstone Cloud,it-services,10512.22,CC-300
TXN006813,2026-03-12,SUP050,Clearpath Compliance,professional-services,5094.59,CC-100
TXN005756,2026-03-13,SUP021,TechForward Solutions,it-services,53380.73,CC-300
TXN006167,2026-03-13,SUP032,Metro Building Services,facilities,68557.86,CC-300
TXN006773,2026-03-13,SUP049,Northstar Audit,professional-services,4762.34,CC-500
TXN005323,2026-03-14,SUP009,Harbor Wire,raw-materials,13228.98,CC-100
TXN005388,2026-03-14,SUP011,Continental Freight,logistics,92797.57,CC-500
TXN006461,2026-03-14,SUP040,Heritage Painting,facilities,5314.28,CC-100
TXN006494,2026-03-14,SUP041,Whitfield Consulting,professional-services,125129.5,CC-500
TXN006636,2026-03-14,SUP045,Vanguard Staffing,professional-services,36973.32,CC-100
TXN005788,2026-03-15,SUP022,CloudBridge Systems,it-services,70289.79,CC-500
TXN005980,2026-03-15,SUP027,Quantum Hosting,it-services,11611.28,CC-400
TXN006562,2026-03-15,SUP043,Meridian Legal,professional-services,29963.61,CC-300
TXN006565,2026-03-15,SUP043,Meridian Legal,professional-services,29414.75,CC-500
TXN006774,2026-03-15,SUP049,Northstar Audit,professional-services,7516.61,CC-400
TXN006811,2026-03-15,SUP050,Clearpath Compliance,professional-services,4203.17,CC-400
TXN005032,2026-03-16,SUP001,Great Lakes Steel,raw-materials,131054.2,CC-400
TXN005145,2026-03-16,SUP004,Apex Electronics,raw-materials,62796.83,CC-100
TXN005186,2026-03-16,SUP005,Cascade Fasteners,raw-materials,59138.48,CC-300
TXN005219,2026-03-16,SUP006,Summit Metals,raw-materials,57346.44,CC-300
TXN005612,2026-03-16,SUP017,Prairie Express,logistics,22171.35,CC-200
TXN005678,2026-03-16,SUP019,Lakeshore Drayage,logistics,14051.14,CC-500
TXN005908,2026-03-16,SUP025,DataVault Analytics,it-services,24131.97,CC-500
TXN006091,2026-03-16,SUP030,Beacon Consulting,it-services,5689.3,CC-400
TXN006236,2026-03-16,SUP034,Atlas HVAC,facilities,24814.53,CC-400
TXN006422,2026-03-16,SUP039,Eastside Landscaping,facilities,7704.29,CC-500
TXN005321,2026-03-17,SUP009,Harbor Wire,raw-materials,14853.85,CC-300
TXN006131,2026-03-17,SUP031,National Facilities Group,facilities,43135.0,CC-400
TXN006563,2026-03-17,SUP043,Meridian Legal,professional-services,29225.69,CC-200
TXN005031,2026-03-18,SUP001,Great Lakes Steel,raw-materials,114738.51,CC-200
TXN005108,2026-03-18,SUP003,Pacific Aluminum,raw-materials,50019.58,CC-200
TXN005575,2026-03-18,SUP016,Gateway Freight,logistics,49123.5,CC-500
TXN005715,2026-03-18,SUP020,Bridgewater Cold Chain,logistics,5350.07,CC-200
TXN005907,2026-03-18,SUP025,DataVault Analytics,it-services,19142.96,CC-300
TXN005943,2026-03-18,SUP026,CyberShield Security,it-services,22380.69,CC-200
TXN006018,2026-03-18,SUP028,Agile Platforms,it-services,7709.98,CC-200
TXN006598,2026-03-18,SUP044,Crestline Accounting,professional-services,24692.37,CC-400
TXN005502,2026-03-19,SUP014,Horizon Carriers,logistics,42791.9,CC-300
TXN005757,2026-03-19,SUP021,TechForward Solutions,it-services,46782.87,CC-500
TXN005829,2026-03-19,SUP023,Nexus IT Services,it-services,41991.97,CC-400
TXN006055,2026-03-19,SUP029,Redstone Cloud,it-services,10216.63,CC-500
TXN006168,2026-03-19,SUP032,Metro Building Services,facilities,73926.96,CC-500
TXN006092,2026-03-20,SUP030,Beacon Consulting,it-services,6137.23,CC-100
TXN006421,2026-03-20,SUP039,Eastside Landscaping,facilities,7470.43,CC-100
TXN006668,2026-03-20,SUP046,Catalyst Training,professional-services,16921.31,CC-400
TXN005718,2026-03-22,SUP020,Bridgewater Cold Chain,logistics,5864.27,CC-200
TXN005792,2026-03-22,SUP022,CloudBridge Systems,it-services,58128.54,CC-200
TXN006274,2026-03-22,SUP035,Cornerstone Electric,facilities,22005.01,CC-200
TXN006532,2026-03-22,SUP042,Sterling Advisory,professional-services,98176.09,CC-300
TXN006705,2026-03-22,SUP047,Blueprint Marketing,professional-services,16437.93,CC-200
TXN005072,2026-03-23,SUP002,Heartland Polymers,raw-materials,119920.47,CC-300
TXN005222,2026-03-23,SUP006,Summit Metals,raw-materials,48918.74,CC-400
TXN005505,2026-03-23,SUP014,Horizon Carriers,logistics,41447.45,CC-200
